"alphaCount","category","coverage","dataset","dateCoverage","dateCreated","delay","description","id","pyramidMultiplier","region","subcategory","themes","type","universe","userCount"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Continuous regression output for 10-day forward market-neutral return prediction, winsorization recommended, in the EUR universe","tm_15_r1_r5_r10_rh_glb_d1_r10_q1","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Predicted ten-day return for stocks in the second quantile group.","tm_15_r1_r5_r10_rh_glb_d1_r10_q2","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Log-probability (log-softmax) that the stock belongs to quantile bucket 0 (lowest bucket) out of 2 buckets (0 to 1) for the 10-day forward market-neutral return prediction","tm_15_r1_r5_r10_rh_glb_d1_r10_q2_p0","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Log-probability (log-softmax) output for bucket 1 of 2 quantile buckets for 10-day forward market-neutral return prediction","tm_15_r1_r5_r10_rh_glb_d1_r10_q2_p1","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Quantile bucket assignment (0-based) for 10-day forward market-neutral return prediction using technical indicator chart images for the EUR universe","tm_15_r1_r5_r10_rh_glb_d1_r10_q3","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Log-probability (log-softmax) that the stock belongs to quantile bucket 0 (lowest bucket) out of 3 buckets for the 10-day forward market-neutral return prediction","tm_15_r1_r5_r10_rh_glb_d1_r10_q3_p0","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Log-probability (log-softmax) that the stock belongs to quantile bucket 1 out of 3 buckets (0 to 2) for the 10-day forward market-neutral return prediction","tm_15_r1_r5_r10_rh_glb_d1_r10_q3_p1","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Log-probability that the stock belongs to quantile bucket 2 out of 3 buckets for the 10-day forward market-neutral return prediction","tm_15_r1_r5_r10_rh_glb_d1_r10_q3_p2","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Quantile bucket assignment (0-based over 4 buckets) for market-neutral cross-sectional 10-day forward stock return prediction","tm_15_r1_r5_r10_rh_glb_d1_r10_q4","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
"0","{""id"":""other"",""name"":""Other""}","0","{""id"":""techindi_model"",""name"":""Deep Learning Technical Indicator Returns""}","1","2026-07-01","1","Log-probability that the stock belongs to quantile bucket 0 (lowest bucket) out of 4 buckets for the 10-day forward market-neutral return prediction","tm_15_r1_r5_r10_rh_glb_d1_r10_q4_p0","2","GBR","{""id"":""other-aiml-data"",""name"":""AI/ML Data""}","[]","MATRIX","TOP700","0"
