"alphaCount","category","coverage","dataset","dateCoverage","dateCreated","delay","description","id","pyramidMultiplier","region","subcategory","themes","type","universe","userCount"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-term ranking of companies based on balance sheet strength in the European universe.","long_term_balance_sheet_rank_europe","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-horizon rank for balance sheet strength in European companies.","long_term_balance_sheet_strength_europe_rank","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-term ratio of operating cash flow after dividends to total capital expenditures, measuring sustained ability to fund investments internally.","long_term_capital_acquisition_ratio_3","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-term year-over-year change of net operating assets to total assets.","long_term_change_in_net_operating_assets","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-term change in trailing 12-month EPS compared to four quarters ago, deflated by month-end trading price.","long_term_change_in_price_adj_eps","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-term change in trailing 12-month EPS compared to four quarters ago, deflated by month-end trading price.","long_term_change_in_price_adj_eps_2","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-horizon composite rank for deep value model in European equities.","long_term_deep_value_europe_rank","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Enterprise value divided by EBITDA (EV/EBITDA) ratio","long_term_ebitda_to_enterprise_value_ratio","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Ratio of earnings before interest, taxes, depreciation, and amortization to enterprise value, measured over a long-term horizon.","long_term_ebitda_to_enterprise_value_ratio_2","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-horizon rank for enterprise value-based valuation in European stocks.","long_term_enterprise_value_europe_rank","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-horizon rank for enterprise value-based valuation in European stocks.","long_term_enterprise_value_rank_europe","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-horizon rank for analyst earnings estimate revisions in European stocks.","long_term_estimate_revision_europe_rank","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-term ranking of companies based on overall financial statement strength in the European universe.","long_term_financial_statement_rank_europe","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-horizon rank for financial statement strength in European companies.","long_term_financial_statement_strength_europe_rank","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-term difference between a stock's 5-day return and industry average, deflated by standard deviation.","long_term_five_day_industry_relative_return","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-term ratio of trailing 12-month free cash flow per share to month-end trading price.","long_term_free_cash_flow_to_price_2","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
"0","{""id"":""model"",""name"":""Model""}","0","{""id"":""multi_horizon_alpha"",""name"":""Multi Horizon Alpha Decomposition""}","1","2026-07-01","1","Long-term ratio of trailing 12-month free cash flow per share to month-end trading price.","long_term_free_cash_flow_to_price_3","2","DEU","{""id"":""model-reversion-models"",""name"":""Reversion Models""}","[]","MATRIX","TOP500","0"
